"user_id","last_order_date","recency_days","frequency","monetary","r_score","f_score","m_score","rfm_score","score","rfm_segment"
78440,2023-12-05,47,2,264.950000762939446,4,3,5,"435",12,Hibernating
45251,2023-11-24,58,2,145.190002441406253,4,3,5,"435",12,Hibernating
74230,2023-11-15,67,2,146.989999771118164,4,3,5,"435",12,Hibernating
99969,2023-11-15,67,2,150.940002441406253,4,3,5,"435",12,Hibernating
53114,2023-12-04,48,2,146.989999771118164,4,3,5,"435",12,Hibernating
72359,2023-12-07,45,2,187.200000762939453,4,3,5,"435",12,Hibernating
47551,2023-11-24,58,2,433.99000549316406,4,3,5,"435",12,Hibernating
69303,2023-11-11,71,2,196.970001220703128,4,3,5,"435",12,Hibernating
40225,2023-12-04,48,2,194.829999923706056,4,3,5,"435",12,Hibernating
21685,2023-11-24,58,2,187.59999847412109,4,3,5,"435",12,Hibernating
4876,2023-11-07,75,2,1001.0,4,3,5,"435",12,Hibernating
22111,2023-12-05,47,2,184.989999771118164,4,3,5,"435",12,Hibernating
29306,2023-11-15,67,2,163.0,4,3,5,"435",12,Hibernating
66706,2023-12-05,47,2,169.31999969482422,4,3,5,"435",12,Hibernating
22418,2023-11-07,75,2,186.0,4,3,5,"435",12,Hibernating
90264,2023-11-24,58,2,180.97999954223633,4,3,5,"435",12,Hibernating
68527,2023-11-11,71,2,338.970005035400428,4,3,5,"435",12,Hibernating
38427,2023-11-06,76,2,186.99000549316406,4,3,5,"435",12,Hibernating
83456,2023-11-08,74,2,168.959999084472658,4,3,5,"435",12,Hibernating
8620,2023-11-22,60,2,152.890001296997083,4,3,5,"435",12,Hibernating
6142,2023-11-21,61,2,154.47999954223633,4,3,5,"435",12,Hibernating
95011,2023-12-08,44,2,198.0,4,3,5,"435",12,Hibernating
77184,2023-11-14,68,2,399.420001029968260,4,3,5,"435",12,Hibernating
6279,2023-11-21,61,2,272.960008621215824,4,3,5,"435",12,Hibernating
41675,2023-11-20,62,2,157.98999786376952,4,3,5,"435",12,Hibernating
10470,2023-11-01,81,2,243.68999481201172,4,3,5,"435",12,Hibernating
27543,2023-12-05,47,2,329.5,4,3,5,"435",12,Hibernating
2997,2023-11-06,76,2,194.88000106811523,4,3,5,"435",12,Hibernating
74918,2023-11-14,68,2,167.210002899169925,4,3,5,"435",12,Hibernating
84575,2023-11-20,62,2,365.920001029968267,4,3,5,"435",12,Hibernating
80712,2023-11-10,72,2,220.0,4,3,5,"435",12,Hibernating
76752,2023-12-07,45,2,198.10999679565427,4,3,5,"435",12,Hibernating
27523,2023-11-14,68,2,208.729997634887724,4,3,5,"435",12,Hibernating
54796,2023-11-14,68,2,265.92999744415282,4,3,5,"435",12,Hibernating
99868,2023-11-20,62,2,149.0,4,3,5,"435",12,Hibernating
76821,2023-11-20,62,2,230.95000076293945,4,3,5,"435",12,Hibernating
50290,2023-11-08,74,2,482.269989967346191,4,3,5,"435",12,Hibernating
83134,2023-11-07,75,2,208.969999313354492,4,3,5,"435",12,Hibernating
35654,2023-11-06,76,2,424.689996719360350,4,3,5,"435",12,Hibernating
39420,2023-11-14,68,2,156.39999771118162,4,3,5,"435",12,Hibernating
88455,2023-12-02,50,2,215.98999786376952,4,3,5,"435",12,Hibernating
25434,2023-11-19,63,2,174.939996719360364,4,3,5,"435",12,Hibernating
80315,2023-11-19,63,2,298.429998397827164,4,3,5,"435",12,Hibernating
38347,2023-12-02,50,2,148.01000213623047,4,3,5,"435",12,Hibernating
33953,2023-11-03,79,2,148.390003204345703,4,3,5,"435",12,Hibernating
42074,2023-11-10,72,2,140.999998092651364,4,3,4,"434",11,Hibernating
97684,2023-11-23,59,2,113.0,4,3,4,"434",11,Hibernating
83106,2023-11-22,60,2,134.48999786376953,4,3,4,"434",11,Hibernating
6438,2023-10-23,90,2,114.93999862670898,4,3,4,"434",11,Hibernating
83664,2023-11-22,60,2,95.5,4,3,4,"434",11,Hibernating
17261,2023-11-22,60,2,117.200000762939446,4,3,4,"434",11,Hibernating
74896,2023-11-14,68,2,99.940002441406253,4,3,4,"434",11,Hibernating
87551,2023-11-16,66,2,125.0,4,3,4,"434",11,Hibernating
6920,2023-10-23,90,2,133.95000076293945,4,3,4,"434",11,Hibernating
17878,2023-11-28,54,2,89.84000015258789,4,3,4,"434",11,Hibernating
59558,2023-11-21,61,2,114.989999771118164,4,3,4,"434",11,Hibernating
56367,2023-11-27,55,2,95.259998321533203,4,3,4,"434",11,Hibernating
42403,2023-11-01,81,2,114.5,4,3,4,"434",11,Hibernating
7592,2023-11-27,55,2,111.960000991821292,4,3,4,"434",11,Hibernating
26583,2023-12-04,48,2,108.480001449584964,4,3,4,"434",11,Hibernating
74583,2023-11-23,59,2,88.0,4,3,4,"434",11,Hibernating
38448,2023-11-20,62,2,105.44000244140625,4,3,4,"434",11,Hibernating
59970,2023-10-21,92,2,101.990002632141116,4,3,4,"434",11,Hibernating
80725,2023-10-17,96,2,99.380001068115234,4,3,4,"434",11,Hibernating
42556,2023-11-02,80,2,81.950000762939446,4,3,4,"434",11,Hibernating
83791,2023-11-02,80,2,98.690000534057617,4,3,4,"434",11,Hibernating
72765,2023-11-26,56,2,101.0,4,3,4,"434",11,Hibernating
15674,2023-11-08,74,2,100.989999771118164,4,3,4,"434",11,Hibernating
73944,2023-11-18,64,2,109.36000061035156,4,3,4,"434",11,Hibernating
5991,2023-11-06,76,2,123.0,4,3,4,"434",11,Hibernating
57157,2023-10-21,92,2,129.93999862670899,4,3,4,"434",11,Hibernating
18173,2023-11-26,56,2,83.0,4,3,4,"434",11,Hibernating
79771,2023-11-11,71,2,99.810001373291016,4,3,4,"434",11,Hibernating
36940,2023-11-08,74,2,129.450000762939446,4,3,4,"434",11,Hibernating
41638,2023-12-04,48,2,117.899999618530272,4,3,4,"434",11,Hibernating
29856,2023-10-21,92,2,105.9800033569336,4,3,4,"434",11,Hibernating
16297,2023-11-06,76,2,93.210000991821280,4,3,4,"434",11,Hibernating
91638,2023-11-12,70,2,136.950000762939453,4,3,4,"434",11,Hibernating
95198,2023-11-12,70,2,129.5,4,3,4,"434",11,Hibernating
49213,2023-11-14,68,2,101.139999389648438,4,3,4,"434",11,Hibernating
78466,2023-10-17,96,2,131.0,4,3,4,"434",11,Hibernating
19177,2023-11-02,80,2,114.30000305175781,4,3,4,"434",11,Hibernating
73424,2023-12-03,49,2,81.420000076293945,4,3,4,"434",11,Hibernating
53298,2023-11-03,79,2,102.44999694824217,4,3,4,"434",11,Hibernating
61568,2023-10-19,94,2,83.450000762939446,4,3,4,"434",11,Hibernating
35171,2023-11-19,63,2,98.89999961853028,4,3,4,"434",11,Hibernating
93757,2023-10-30,83,2,98.470001220703125,4,3,4,"434",11,Hibernating
6261,2023-12-02,50,2,80.5,4,3,4,"434",11,Hibernating
36387,2023-12-03,49,2,80.88999938964844,4,3,4,"434",11,Hibernating
15860,2023-10-19,94,2,108.67999744415282,4,3,4,"434",11,Hibernating
3398,2023-11-05,77,2,139.48999786376953,4,3,4,"434",11,Hibernating
41565,2023-12-06,46,2,79.5,4,3,4,"434",11,Hibernating
74826,2023-11-26,56,2,105.980001449584964,4,3,4,"434",11,Hibernating
10992,2023-12-10,42,2,99.7400016784668,4,3,4,"434",11,Hibernating
18050,2023-12-05,47,2,90.250001907348636,4,3,4,"434",11,Hibernating
59321,2023-12-08,44,2,114.899999618530272,4,3,4,"434",11,Hibernating
16555,2023-10-19,94,2,80.980001449584964,4,3,4,"434",11,Hibernating
4281,2023-12-02,50,2,81.440000534057610,4,3,4,"434",11,Hibernating
15657,2023-11-29,53,2,84.739999771118164,4,3,4,"434",11,Hibernating
19516,2023-10-18,95,2,120.159999847412108,4,3,4,"434",11,Hibernating
45492,2023-11-07,75,2,82.950000762939453,4,3,4,"434",11,Hibernating
77165,2023-12-01,51,2,89.5,4,3,4,"434",11,Hibernating
67631,2023-11-28,54,2,122.98999786376953,4,3,4,"434",11,Hibernating
24449,2023-10-30,83,2,96.989999771118164,4,3,4,"434",11,Hibernating
66577,2023-11-14,68,2,99.9800033569336,4,3,4,"434",11,Hibernating
56190,2023-11-19,63,2,138.56000137329101,4,3,4,"434",11,Hibernating
7796,2023-10-17,96,2,83.489999771118164,4,3,4,"434",11,Hibernating
12746,2023-10-28,85,2,91.690002441406246,4,3,4,"434",11,Hibernating
44612,2023-10-27,86,2,112.950000762939446,4,3,4,"434",11,Hibernating
39494,2023-12-06,46,2,102.940002441406253,4,3,4,"434",11,Hibernating
78248,2023-11-13,69,2,107.5,4,3,4,"434",11,Hibernating
86558,2023-12-03,49,2,84.729999542236328,4,3,4,"434",11,Hibernating
87611,2023-11-24,58,2,82.0,4,3,4,"434",11,Hibernating
36333,2023-10-24,89,2,131.94999694824217,4,3,4,"434",11,Hibernating
70589,2023-11-25,57,2,124.930004119873053,4,3,4,"434",11,Hibernating
25883,2023-11-06,76,2,95.109999656677246,4,3,4,"434",11,Hibernating
59788,2023-12-07,45,2,131.149999618530274,4,3,4,"434",11,Hibernating
43965,2023-11-19,63,2,113.1500015258789,4,3,4,"434",11,Hibernating
34526,2023-11-09,73,2,119.4399995803833,4,3,4,"434",11,Hibernating
19336,2023-11-30,52,2,114.690002441406253,4,3,4,"434",11,Hibernating
65234,2023-11-18,64,2,106.279998779296874,4,3,4,"434",11,Hibernating
52797,2023-10-23,90,2,107.940000534057610,4,3,4,"434",11,Hibernating
19878,2023-12-06,46,2,123.30000305175781,4,3,4,"434",11,Hibernating
5574,2023-11-30,52,2,122.940000534057610,4,3,4,"434",11,Hibernating
48062,2023-11-25,57,2,142.159999847412108,4,3,4,"434",11,Hibernating
18659,2023-11-28,54,2,127.9900016784668,4,3,4,"434",11,Hibernating
4558,2023-11-09,73,2,101.9900016784668,4,3,4,"434",11,Hibernating
53256,2023-11-15,67,2,62.89999961853028,4,3,3,"433",10,Potential Loyalists
51925,2023-12-09,43,2,52.989999771118164,4,3,3,"433",10,Potential Loyalists
5228,2023-12-08,44,2,76.470000267028809,4,3,3,"433",10,Potential Loyalists
87095,2023-12-07,45,2,62.880000114440910,4,3,3,"433",10,Potential Loyalists
31919,2023-12-05,47,2,67.350001335144043,4,3,3,"433",10,Potential Loyalists
46630,2023-12-05,47,2,72.550001144409183,4,3,3,"433",10,Potential Loyalists
17681,2023-12-02,50,2,54.9900016784668,4,3,3,"433",10,Potential Loyalists
5776,2023-12-01,51,2,71.909999847412102,4,3,3,"433",10,Potential Loyalists
79004,2023-12-01,51,2,77.190002441406246,4,3,3,"433",10,Potential Loyalists
82163,2023-12-01,51,2,63.9900016784668,4,3,3,"433",10,Potential Loyalists
79007,2023-12-01,51,2,74.950000762939446,4,3,3,"433",10,Potential Loyalists
61659,2023-11-30,52,2,47.339999198913574,4,3,3,"433",10,Potential Loyalists
58739,2023-11-27,55,2,67.949999809265137,4,3,3,"433",10,Potential Loyalists
7806,2023-11-26,56,2,71.96000099182129,4,3,3,"433",10,Potential Loyalists
74611,2023-11-26,56,2,78.210000038146972,4,3,3,"433",10,Potential Loyalists
61259,2023-11-25,57,2,47.440001487731937,4,3,3,"433",10,Potential Loyalists
98931,2023-11-24,58,2,53.239999771118164,4,3,3,"433",10,Potential Loyalists
24558,2023-11-23,59,2,58.739999771118164,4,3,3,"433",10,Potential Loyalists
37839,2023-11-22,60,2,65.940001487731937,4,3,3,"433",10,Potential Loyalists
72025,2023-11-20,62,2,56.0,4,3,3,"433",10,Potential Loyalists
50911,2023-11-19,63,2,69.989999771118164,4,3,3,"433",10,Potential Loyalists
55740,2023-11-17,65,2,51.879999160766608,4,3,3,"433",10,Potential Loyalists
69320,2023-11-16,66,2,58.0,4,3,3,"433",10,Potential Loyalists
86893,2023-11-16,66,2,68.780000686645508,4,3,3,"433",10,Potential Loyalists
30762,2023-11-15,67,2,73.450000762939453,4,3,3,"433",10,Potential Loyalists
55944,2023-11-14,68,2,78.659997940063474,4,3,3,"433",10,Potential Loyalists
25073,2023-11-14,68,2,50.220000267028809,4,3,3,"433",10,Potential Loyalists
67770,2023-11-13,69,2,58.0,4,3,3,"433",10,Potential Loyalists
9311,2023-11-13,69,2,72.9900016784668,4,3,3,"433",10,Potential Loyalists
95154,2023-11-13,69,2,71.720001220703128,4,3,3,"433",10,Potential Loyalists
72931,2023-11-12,70,2,61.989999771118164,4,3,3,"433",10,Potential Loyalists
5742,2023-11-12,70,2,56.630001068115234,4,3,3,"433",10,Potential Loyalists
85373,2023-11-10,72,2,54.0,4,3,3,"433",10,Potential Loyalists
7178,2023-11-08,74,2,49.9900016784668,4,3,3,"433",10,Potential Loyalists
10867,2023-11-05,77,2,51.5,4,3,3,"433",10,Potential Loyalists
59122,2023-11-04,78,2,51.009999275207525,4,3,3,"433",10,Potential Loyalists
57778,2023-11-03,79,2,58.0,4,3,3,"433",10,Potential Loyalists
47250,2023-11-03,79,2,69.25,4,3,3,"433",10,Potential Loyalists
41503,2023-11-02,80,2,73.720000267028809,4,3,3,"433",10,Potential Loyalists
18021,2023-10-31,82,2,54.190000534057616,4,3,3,"433",10,Potential Loyalists
73753,2023-10-31,82,2,65.900001525878899,4,3,3,"433",10,Potential Loyalists
82353,2023-10-30,83,2,74.080001831054687,4,3,3,"433",10,Potential Loyalists
83230,2023-10-30,83,2,55.980001449584964,4,3,3,"433",10,Potential Loyalists
28095,2023-10-29,84,2,73.639999389648430,4,3,3,"433",10,Potential Loyalists
72948,2023-10-27,86,2,48.379999637603761,4,3,3,"433",10,Potential Loyalists
60828,2023-10-25,88,2,49.920001029968255,4,3,3,"433",10,Potential Loyalists
7952,2023-10-24,89,2,58.940002441406253,4,3,3,"433",10,Potential Loyalists
14331,2023-10-23,90,2,64.939999580383301,4,3,3,"433",10,Potential Loyalists
79961,2023-10-22,91,2,64.940002441406253,4,3,3,"433",10,Potential Loyalists
83582,2023-10-20,93,2,69.0,4,3,3,"433",10,Potential Loyalists
24044,2023-10-19,94,2,64.980001449584964,4,3,3,"433",10,Potential Loyalists
31670,2023-10-18,95,2,67.989999771118164,4,3,3,"433",10,Potential Loyalists
97040,2023-11-09,73,2,38.659999847412109,4,3,2,"432",9,Potential Loyalists
76721,2023-11-27,55,2,31.5,4,3,2,"432",9,Potential Loyalists
91162,2023-11-22,60,2,38.459999084472663,4,3,2,"432",9,Potential Loyalists
70861,2023-10-31,82,2,36.340000152587892,4,3,2,"432",9,Potential Loyalists
15265,2023-12-02,50,2,29.989999771118164,4,3,2,"432",9,Potential Loyalists
45764,2023-10-23,90,2,31.989999771118164,4,3,2,"432",9,Potential Loyalists
62803,2023-11-18,64,2,27.940000534057617,4,3,2,"432",9,Potential Loyalists
56580,2023-11-28,54,2,45.229999542236328,4,3,2,"432",9,Potential Loyalists
31092,2023-11-29,53,2,33.889999866485596,4,3,2,"432",9,Potential Loyalists
26519,2023-11-20,62,2,46.51000118255615,4,3,2,"432",9,Potential Loyalists
74501,2023-12-08,44,2,33.850000381469724,4,3,2,"432",9,Potential Loyalists
47844,2023-12-03,49,2,37.989999771118164,4,3,2,"432",9,Potential Loyalists
38991,2023-11-01,81,2,45.989999771118164,4,3,2,"432",9,Potential Loyalists
29545,2023-11-02,80,2,25.989999771118164,4,3,2,"432",9,Potential Loyalists
43181,2023-11-26,56,2,25.799999237060546,4,3,2,"432",9,Potential Loyalists
75821,2023-12-05,47,2,42.989999771118164,4,3,2,"432",9,Potential Loyalists
57729,2023-10-17,96,2,39.550000190734863,4,3,2,"432",9,Potential Loyalists
90172,2023-12-05,47,2,26.460000038146973,4,3,2,"432",9,Potential Loyalists
8044,2023-11-25,57,2,22.989999771118164,4,3,1,"431",8,Hibernating
31142,2023-11-24,58,2,20.469999313354492,4,3,1,"431",8,Hibernating
72638,2023-11-18,64,1,361.480001449584964,4,1,5,"415",10,Promising
30190,2023-11-18,64,1,152.25,4,1,5,"415",10,Promising
5628,2023-11-18,64,1,152.200000762939446,4,1,5,"415",10,Promising
34211,2023-12-07,45,1,189.9900054931641,4,1,5,"415",10,Promising
37105,2023-11-18,64,1,188.420000076293947,4,1,5,"415",10,Promising
25638,2023-11-03,79,1,244.0,4,1,5,"415",10,Promising
34860,2023-10-18,95,1,219.5,4,1,5,"415",10,Promising
45992,2023-12-01,51,1,188.59999847412108,4,1,5,"415",10,Promising
91319,2023-10-18,95,1,177.359999656677246,4,1,5,"415",10,Promising
52414,2023-11-18,64,1,424.5,4,1,5,"415",10,Promising
31905,2023-10-28,85,1,289.47999954223633,4,1,5,"415",10,Promising
54039,2023-10-18,95,1,186.65000152587891,4,1,5,"415",10,Promising
81925,2023-12-07,45,1,342.0,4,1,5,"415",10,Promising
84698,2023-10-18,95,1,220.979999542236328,4,1,5,"415",10,Promising
75423,2023-11-18,64,1,172.0,4,1,5,"415",10,Promising
90673,2023-10-30,83,1,187.970001220703125,4,1,5,"415",10,Promising
96691,2023-12-01,51,1,284.49000549316406,4,1,5,"415",10,Promising
34441,2023-12-01,51,1,162.289997100830077,4,1,5,"415",10,Promising
31749,2023-11-19,63,1,148.030000686645501,4,1,5,"415",10,Promising
26843,2023-12-01,51,1,144.650003433227544,4,1,5,"415",10,Promising
96742,2023-12-01,51,1,221.269998550415044,4,1,5,"415",10,Promising
30559,2023-11-19,63,1,282.590007781982452,4,1,5,"415",10,Promising
10829,2023-11-28,54,1,183.469999313354492,4,1,5,"415",10,Promising
17337,2023-11-03,79,1,191.25,4,1,5,"415",10,Promising
17451,2023-12-06,46,1,175.99000549316406,4,1,5,"415",10,Promising
50818,2023-11-19,63,1,192.780000686645514,4,1,5,"415",10,Promising
58658,2023-12-10,42,1,169.97999572753906,4,1,5,"415",10,Promising
56243,2023-11-19,63,1,321.100002288818356,4,1,5,"415",10,Promising
16605,2023-11-19,63,1,270.0,4,1,5,"415",10,Promising
99506,2023-11-19,63,1,180.0,4,1,5,"415",10,Promising
27238,2023-10-25,88,1,168.0,4,1,5,"415",10,Promising
64396,2023-10-25,88,1,158.700000762939453,4,1,5,"415",10,Promising
83278,2023-10-17,96,1,157.950000762939446,4,1,5,"415",10,Promising
26501,2023-12-07,45,1,327.300000190734863,4,1,5,"415",10,Promising
3530,2023-11-03,79,1,152.9499969482422,4,1,5,"415",10,Promising
69615,2023-10-17,96,1,219.48999786376953,4,1,5,"415",10,Promising
5485,2023-11-19,63,1,225.0,4,1,5,"415",10,Promising
22535,2023-12-02,50,1,338.92999649047850,4,1,5,"415",10,Promising
81589,2023-11-03,79,1,196.0,4,1,5,"415",10,Promising
27496,2023-10-29,84,1,178.0,4,1,5,"415",10,Promising
76230,2023-10-25,88,1,158.68000030517578,4,1,5,"415",10,Promising
69876,2023-12-07,45,1,281.38000106811523,4,1,5,"415",10,Promising
45577,2023-11-20,62,1,409.880012512206976,4,1,5,"415",10,Promising
87300,2023-10-27,86,1,405.92999267578125,4,1,5,"415",10,Promising
94810,2023-11-20,62,1,198.0,4,1,5,"415",10,Promising
99172,2023-10-17,96,1,148.8000030517578,4,1,5,"415",10,Promising
96963,2023-12-03,49,1,157.5,4,1,5,"415",10,Promising
89693,2023-11-03,79,1,216.10999679565428,4,1,5,"415",10,Promising
41544,2023-10-25,88,1,173.939998626708983,4,1,5,"415",10,Promising
95379,2023-11-27,55,1,151.989999771118164,4,1,5,"415",10,Promising
84538,2023-11-20,62,1,231.1500015258789,4,1,5,"415",10,Promising
4075,2023-11-26,56,1,195.0,4,1,5,"415",10,Promising
19844,2023-12-02,50,1,249.479999542236328,4,1,5,"415",10,Promising
93243,2023-11-20,62,1,263.940003395080554,4,1,5,"415",10,Promising
72715,2023-11-20,62,1,164.29999923706053,4,1,5,"415",10,Promising
7985,2023-11-20,62,1,164.940000534057617,4,1,5,"415",10,Promising
3505,2023-12-04,48,1,179.5,4,1,5,"415",10,Promising
77915,2023-10-30,83,1,164.0,4,1,5,"415",10,Promising
41003,2023-12-02,50,1,210.859994888305664,4,1,5,"415",10,Promising
12712,2023-11-21,61,1,169.0,4,1,5,"415",10,Promising
36483,2023-12-03,49,1,412.5,4,1,5,"415",10,Promising
71448,2023-11-21,61,1,311.3799991607666,4,1,5,"415",10,Promising
24737,2023-10-16,97,1,160.939996719360364,4,1,5,"415",10,Promising
73217,2023-11-21,61,1,186.989999771118164,4,1,5,"415",10,Promising
55508,2023-11-03,79,1,186.0,4,1,5,"415",10,Promising
56386,2023-11-21,61,1,256.850000381469724,4,1,5,"415",10,Promising
55649,2023-11-26,56,1,148.110000610351564,4,1,5,"415",10,Promising
33503,2023-11-21,61,1,214.93999481201173,4,1,5,"415",10,Promising
71721,2023-11-21,61,1,189.94999694824216,4,1,5,"415",10,Promising
4144,2023-11-22,60,1,149.9499969482422,4,1,5,"415",10,Promising
61695,2023-11-22,60,1,184.0,4,1,5,"415",10,Promising
78532,2023-11-22,60,1,204.939996719360364,4,1,5,"415",10,Promising
75533,2023-11-22,60,1,237.100000381469727,4,1,5,"415",10,Promising
63853,2023-12-06,46,1,209.0,4,1,5,"415",10,Promising
83858,2023-12-03,49,1,188.0,4,1,5,"415",10,Promising
10822,2023-11-28,54,1,150.0,4,1,5,"415",10,Promising
9969,2023-12-02,50,1,155.0,4,1,5,"415",10,Promising
89587,2023-11-22,60,1,148.900001525878906,4,1,5,"415",10,Promising
74068,2023-12-02,50,1,172.94000244140625,4,1,5,"415",10,Promising
66725,2023-11-03,79,1,325.0,4,1,5,"415",10,Promising
59561,2023-11-23,59,1,390.189999580383301,4,1,5,"415",10,Promising
414,2023-11-23,59,1,390.76000595092772,4,1,5,"415",10,Promising
70210,2023-12-05,47,1,182.5,4,1,5,"415",10,Promising
92786,2023-12-07,45,1,198.0,4,1,5,"415",10,Promising
51689,2023-11-25,57,1,292.99000549316406,4,1,5,"415",10,Promising
83960,2023-11-23,59,1,145.13999938964844,4,1,5,"415",10,Promising
9045,2023-11-03,79,1,236.0,4,1,5,"415",10,Promising
34956,2023-11-03,79,1,195.0,4,1,5,"415",10,Promising
97722,2023-12-05,47,1,229.5,4,1,5,"415",10,Promising
90772,2023-12-07,45,1,168.0,4,1,5,"415",10,Promising
42703,2023-12-02,50,1,299.52999877929688,4,1,5,"415",10,Promising
62874,2023-11-23,59,1,154.5,4,1,5,"415",10,Promising
87231,2023-11-27,55,1,155.0,4,1,5,"415",10,Promising
34444,2023-11-23,59,1,344.8000030517578,4,1,5,"415",10,Promising
60110,2023-12-05,47,1,217.94999694824216,4,1,5,"415",10,Promising
46718,2023-12-02,50,1,159.0,4,1,5,"415",10,Promising
26108,2023-10-27,86,1,193.95000076293945,4,1,5,"415",10,Promising
73042,2023-12-06,46,1,279.94999694824216,4,1,5,"415",10,Promising
287,2023-11-23,59,1,178.0,4,1,5,"415",10,Promising
14223,2023-12-02,50,1,160.0,4,1,5,"415",10,Promising
93746,2023-11-25,57,1,236.9900016784668,4,1,5,"415",10,Promising
31078,2023-12-02,50,1,169.97999572753906,4,1,5,"415",10,Promising
53000,2023-11-04,78,1,236.44000244140622,4,1,5,"415",10,Promising
67988,2023-10-30,83,1,293.290002822875974,4,1,5,"415",10,Promising
60198,2023-11-23,59,1,323.59999847412106,4,1,5,"415",10,Promising
80263,2023-12-03,49,1,180.9499969482422,4,1,5,"415",10,Promising
15307,2023-12-07,45,1,298.100001335144046,4,1,5,"415",10,Promising
8457,2023-10-24,89,1,160.0,4,1,5,"415",10,Promising
75939,2023-11-24,58,1,203.430002212524414,4,1,5,"415",10,Promising
81743,2023-11-04,78,1,210.89999389648438,4,1,5,"415",10,Promising
62014,2023-11-24,58,1,169.0,4,1,5,"415",10,Promising
661,2023-11-24,58,1,188.0,4,1,5,"415",10,Promising
50630,2023-10-27,86,1,197.9499969482422,4,1,5,"415",10,Promising
67797,2023-10-24,89,1,436.980001449584964,4,1,5,"415",10,Promising
5203,2023-11-25,57,1,199.98000717163086,4,1,5,"415",10,Promising
43148,2023-11-04,78,1,150.98999786376953,4,1,5,"415",10,Promising
82059,2023-12-07,45,1,254.96999740600585,4,1,5,"415",10,Promising
4448,2023-11-04,78,1,151.98999786376952,4,1,5,"415",10,Promising
46646,2023-12-06,46,1,204.700001716613769,4,1,5,"415",10,Promising
52119,2023-11-24,58,1,293.5,4,1,5,"415",10,Promising
76741,2023-12-04,48,1,240.97000122070313,4,1,5,"415",10,Promising
52404,2023-11-24,58,1,326.96999740600586,4,1,5,"415",10,Promising
2584,2023-11-25,57,1,186.0,4,1,5,"415",10,Promising
64516,2023-12-06,46,1,161.199998855590824,4,1,5,"415",10,Promising
58561,2023-11-24,58,1,167.969999313354494,4,1,5,"415",10,Promising
6968,2023-11-04,78,1,152.25,4,1,5,"415",10,Promising
15050,2023-11-24,58,1,215.62999725341795,4,1,5,"415",10,Promising
37698,2023-11-24,58,1,256.139999389648437,4,1,5,"415",10,Promising
11797,2023-11-28,54,1,157.0,4,1,5,"415",10,Promising
47045,2023-12-05,47,1,171.5,4,1,5,"415",10,Promising
87072,2023-10-27,86,1,180.839997291564944,4,1,5,"415",10,Promising
37342,2023-10-30,83,1,757.690000057220459,4,1,5,"415",10,Promising
37074,2023-12-03,49,1,289.73999786376952,4,1,5,"415",10,Promising
14423,2023-11-04,78,1,272.0,4,1,5,"415",10,Promising
75280,2023-11-24,58,1,269.5,4,1,5,"415",10,Promising
37034,2023-11-27,55,1,149.899997711181616,4,1,5,"415",10,Promising
78186,2023-11-05,77,1,333.51000213623048,4,1,5,"415",10,Promising
96547,2023-10-30,83,1,178.0,4,1,5,"415",10,Promising
65666,2023-10-30,83,1,346.17999839782716,4,1,5,"415",10,Promising
30514,2023-11-05,77,1,195.450006484985364,4,1,5,"415",10,Promising
16891,2023-10-30,83,1,158.0,4,1,5,"415",10,Promising
74743,2023-10-27,86,1,158.0,4,1,5,"415",10,Promising
16202,2023-12-09,43,1,144.4900016784668,4,1,5,"415",10,Promising
16316,2023-10-26,87,1,405.260009765625,4,1,5,"415",10,Promising
12854,2023-11-05,77,1,309.66999816894530,4,1,5,"415",10,Promising
926,2023-10-26,87,1,195.379999160766597,4,1,5,"415",10,Promising
39658,2023-10-30,83,1,199.489999771118164,4,1,5,"415",10,Promising
75733,2023-10-30,83,1,155.0,4,1,5,"415",10,Promising
75266,2023-11-05,77,1,179.87000274658203,4,1,5,"415",10,Promising
40815,2023-12-04,48,1,160.360004425048826,4,1,5,"415",10,Promising
92076,2023-12-09,43,1,208.47000122070312,4,1,5,"415",10,Promising
6453,2023-12-06,46,1,179.0,4,1,5,"415",10,Promising
97585,2023-11-05,77,1,300.900001525878903,4,1,5,"415",10,Promising
67364,2023-10-31,82,1,150.0,4,1,5,"415",10,Promising
61722,2023-11-05,77,1,375.849999904632568,4,1,5,"415",10,Promising
22567,2023-12-09,43,1,853.95000076293946,4,1,5,"415",10,Promising
63749,2023-12-08,44,1,160.0,4,1,5,"415",10,Promising
34827,2023-12-08,44,1,269.9900016784668,4,1,5,"415",10,Promising
61608,2023-11-05,77,1,239.0,4,1,5,"415",10,Promising
84870,2023-11-05,77,1,168.739999771118164,4,1,5,"415",10,Promising
57472,2023-11-06,76,1,180.4099998474121,4,1,5,"415",10,Promising
16084,2023-11-06,76,1,221.790000915527343,4,1,5,"415",10,Promising
62844,2023-11-06,76,1,159.0,4,1,5,"415",10,Promising
87337,2023-11-06,76,1,176.0,4,1,5,"415",10,Promising
5568,2023-10-29,84,1,187.09000778198242,4,1,5,"415",10,Promising
19375,2023-11-29,53,1,145.089998245239247,4,1,5,"415",10,Promising
59035,2023-12-06,46,1,159.64999389648438,4,1,5,"415",10,Promising
1517,2023-11-29,53,1,158.0,4,1,5,"415",10,Promising
39275,2023-10-23,90,1,245.0500030517578,4,1,5,"415",10,Promising
8371,2023-11-28,54,1,241.0,4,1,5,"415",10,Promising
44728,2023-12-10,42,1,160.0,4,1,5,"415",10,Promising
